gender,education,occupation,not_on_time_rate,borrow_duration,borrow_duration_label,distance,price_range,pages_range,season,name
female,high school,others,0.3333333333333333,22.0,on time,0.7411561802442197,high,very large,autumn,friends of the multnomah county library
female,others,tech,0.16666666666666666,13.0,on time,1.6191990885508492,very high,very large,autumn,friends of the multnomah county library
male,high school,others,0.18181818181818182,21.0,on time,3.689467567182886,medium,medium,autumn,multnomah county library holgate
unknown,graduate degree,blue collar,0.2597402597402597,24.0,on time,3.3078236909931396,medium,medium,autumn,multnomah county library midland
female,high school,education,0.6666666666666666,7.0,on time,2.6904645714216495,very high,very large,autumn,friends of the multnomah county library
female,others,business,0.058823529411764705,17.0,on time,1.1633606583783584,medium,large,autumn,multnomah county library capitol hill
female,others,sales,0.3,26.0,on time,1.8991225491494983,medium,medium,autumn,multnomah county library hillsdale
male,high school,education,0.3,35.0,not on time,6.127422864259296,high,medium,autumn,multnomah county library belmont
female,high school,education,0.3333333333333333,125.0,not on time,0.7974297945897747,high,very large,autumn,multnomah county library st johns
female,others,tech,0.3333333333333333,123.0,not on time,12.837490893540517,medium,medium,autumn,multnomah county library
female,graduate degree,education,0.0,5.0,on time,2.4871779278622697,high,medium,autumn,multnomah county library
male,college,tech,0.25,13.0,on time,3.550644497682528,very high,very large,autumn,multnomah county library
male,college,education,0.5625,18.0,on time,0.5790307549940578,very high,medium,autumn,friends of the multnomah county library
female,others,business,0.16666666666666666,13.0,on time,1.3662102278307628,medium,medium,autumn,multnomah county library holgate
male,high school,business,0.23529411764705882,6.0,on time,4.916664910632205,medium,medium,autumn,multnomah county library sellwood moreland
female,graduate degree,tech,0.1111111111111111,5.0,on time,4.792480070697705,very high,very large,autumn,multnomah county library belmont
female,college,others,0.0,14.0,on time,0.5601813782003026,high,medium,autumn,multnomah county library capitol hill
female,graduate degree,admin,0.25,11.0,on time,1.3099598607969731,high,very large,autumn,multnomah county library north portland
female,graduate degree,admin,0.1,20.0,on time,3.0052813368075606,very high,large,autumn,multnomah county library hillsdale
male,others,admin,0.08333333333333333,20.0,on time,0.7584785785669843,high,large,autumn,multnomah county library capitol hill
female,graduate degree,tech,0.2,15.0,on time,0.9651502779299388,medium,medium,autumn,multnomah county library capitol hill
female,high school,education,0.18181818181818182,22.0,on time,1.4144464498601825,very high,medium,autumn,multnomah county library
male,high school,blue collar,0.14285714285714285,5.0,on time,4.4052299741836505,very high,very large,autumn,multnomah county library
female,college,admin,0.2727272727272727,15.0,on time,1.4006970416271103,high,large,autumn,multnomah county library kenton
male,others,sales,0.3333333333333333,45.0,not on time,15.485345993306954,medium,very large,autumn,multnomah county library sellwood moreland
male,others,admin,0.3,15.0,on time,0.4277230386438863,medium,medium,autumn,multnomah county library midland
male,high school,blue collar,0.1724137931034483,6.0,on time,5.503849353535154,low,small,autumn,multnomah county library gregory heights
male,others,others,0.2222222222222222,13.0,on time,8.19271806380392,medium,medium,autumn,multnomah county library holgate
male,college,others,0.5454545454545454,74.0,not on time,8.088763179565738,very high,very large,autumn,multnomah county library woodstock
male,others,others,0.058823529411764705,20.0,on time,11.04663979278441,medium,large,autumn,multnomah county library north portland
female,college,blue collar,0.42857142857142855,340.0,not on time,3.1900199493647428,medium,medium,autumn,multnomah county library central
female,college,blue collar,0.0,20.0,on time,7.398645487035232,medium,medium,autumn,multnomah county library st johns
male,high school,admin,0.125,26.0,on time,5.423196035795547,medium,medium,autumn,multnomah county library sellwood moreland
male,college,education,0.125,10.0,on time,4.001799566893004,medium,medium,autumn,multnomah county library hollywood library
male,college,sales,0.16666666666666666,6.0,on time,3.6173466162708636,very high,very large,autumn,multnomah county library st johns
male,high school,admin,0.5,11.0,on time,5.1913945838317925,high,very large,autumn,multnomah county library belmont
male,college,others,0.375,5.0,on time,2.075099749183252,medium,large,autumn,multnomah county library gregory heights
male,high school,admin,0.3333333333333333,24.0,on time,4.398909830702241,high,very large,autumn,multnomah county library woodstock
female,others,business,0.17647058823529413,11.0,on time,2.551102911695778,high,medium,autumn,multnomah county library northwest
female,high school,tech,0.18181818181818182,13.0,on time,3.5178876610270806,very high,medium,autumn,multnomah county library holgate
male,graduate degree,blue collar,0.25,9.0,on time,4.553818811182539,medium,medium,autumn,multnomah county library midland
male,others,admin,0.2597402597402597,24.0,on time,5.76395002215598,medium,medium,autumn,multnomah county library woodstock
male,graduate degree,others,0.2857142857142857,24.0,on time,2.75754641216923,very high,very large,autumn,multnomah county library woodstock
male,high school,education,0.17647058823529413,13.0,on time,3.9867090358145565,high,medium,autumn,multnomah county library central
female,others,others,0.2727272727272727,18.0,on time,3.893049718043103,very high,very large,autumn,multnomah county library hillsdale
female,high school,education,0.18181818181818182,15.0,on time,3.1102874851387203,medium,medium,autumn,multnomah county library kenton
male,graduate degree,education,0.1724137931034483,16.0,on time,0.6615979754351876,high,large,autumn,multnomah county library hillsdale
male,graduate degree,education,0.18181818181818182,24.0,on time,6.793252256042206,medium,medium,autumn,multnomah county library kenton
male,others,tech,0.5,12.0,on time,1.2646811943126075,high,very large,autumn,multnomah county library north portland
female,college,others,0.0,15.0,on time,3.8028538042603874,low,medium,autumn,multnomah county library northwest
female,graduate degree,education,0.125,96.0,not on time,2.431385754203829,medium,medium,autumn,multnomah county library central
female,high school,education,0.0,19.0,on time,7.400932081510711,medium,medium,autumn,multnomah county library midland
male,high school,others,0.0,21.0,on time,2.0645536146051247,medium,medium,autumn,multnomah county library kenton
male,college,education,0.15384615384615385,17.0,on time,6.846003436524751,high,medium,autumn,multnomah county library northwest
unknown,graduate degree,sales,0.5625,21.0,on time,2.176679133617771,very high,medium,autumn,multnomah county library hillsdale
male,graduate degree,education,0.1111111111111111,8.0,on time,2.2271209687143507,very high,very large,autumn,multnomah county library hollywood library
female,others,tech,0.45454545454545453,230.0,not on time,3.2462364350762796,medium,small,autumn,multnomah county library st johns
female,graduate degree,others,0.3333333333333333,27.0,on time,6.300638479034289,low,small,autumn,multnomah county library north portland
male,others,business,0.058823529411764705,16.0,on time,0.6949133134727474,medium,large,autumn,multnomah county library
male,college,tech,0.45454545454545453,17.0,on time,2.8248678764189012,medium,small,autumn,multnomah county library woodstock
female,graduate degree,tech,0.6666666666666666,154.0,not on time,9.68359903950748,medium,large,autumn,multnomah county library kenton
male,high school,others,0.125,21.0,on time,3.925345875586349,high,large,autumn,multnomah county library holgate
male,high school,tech,0.36363636363636365,7.0,on time,5.257258747045286,low,small,autumn,multnomah county library hollywood library
male,high school,sales,0.2222222222222222,27.0,on time,2.492819072091186,high,large,autumn,friends of the multnomah county library
male,college,sales,0.15384615384615385,7.0,on time,1.7061127971941352,medium,very large,autumn,multnomah county library st johns
male,college,tech,0.18181818181818182,23.0,on time,4.545868580457927,very high,large,autumn,multnomah county library
female,college,sales,0.2,62.0,not on time,6.761564390234853,low,medium,autumn,multnomah county library albina
female,others,education,0.8333333333333334,238.0,not on time,1.9132612180381448,medium,medium,autumn,multnomah county library sellwood moreland
male,graduate degree,education,0.1111111111111111,5.0,on time,5.234184846806651,medium,medium,autumn,multnomah county library sellwood moreland
male,others,blue collar,0.2597402597402597,18.0,on time,3.094503137053925,medium,medium,autumn,multnomah county library albina
male,graduate degree,others,0.25,316.0,not on time,7.761681977574956,low,medium,autumn,multnomah county library central
female,others,education,0.06666666666666667,17.0,on time,4.146368459955571,low,small,autumn,multnomah county library hollywood library
male,college,education,0.2857142857142857,5.0,on time,5.637029509552564,medium,medium,autumn,multnomah county library
